_id,id,urlParams,bot,readyAt,timeoutStartedAt,timeoutWaitCount,exitStepsDone,exitAt,exitStatus,retiredAt,retiredReason,createdAt,lastLogin,data.introQuiz,data.avatar,data.score,data.exitQuiz
W2CPFYCzN8kmRsiTz,aeudi123.,{},,2021-03-05T20:29:22Z,,,,2021-03-05T20:31:02Z,gameCancelled,,,2021-03-05T20:29:16Z,{""at"":""2021-03-05T20:29:16.235Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/W2CPFYCzN8kmRsiTz,0,
B9FPAorWpaNf98f58,oidu1234,{},,2021-03-05T20:31:43Z,,,,2021-03-05T20:32:23Z,gameCancelled,,,2021-03-05T20:31:38Z,{""at"":""2021-03-05T20:31:38.310Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/B9FPAorWpaNf98f58,0,
wJiekNgiyNY8cn9oZ,aoeuoui,{},,2021-03-05T20:32:47Z,,,,2021-03-05T20:32:47Z,failed,,,2021-03-05T20:32:41Z,{""at"":""2021-03-05T20:32:41.489Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/wJiekNgiyNY8cn9oZ,0,
sp5JSgyETEs9RBT9D,aue1234,{},,2021-03-05T21:29:40Z,,,ExitSurvey,2021-03-05T21:32:33Z,gameCancelled,,,2021-03-05T21:29:33Z,{""at"":""2021-03-05T21:29:33.363Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/sp5JSgyETEs9RBT9D,0,"{""task1"":""easy"",""task2"":""med"",""task3"":""hard"",""feedback"":""AOEU""}"
do3Tw8Ho5XzgkJS3b,OAEUI1344,{},,2021-03-05T21:33:26Z,,,ExitSurvey,2021-03-05T21:39:36Z,gameCancelled,,,2021-03-05T21:33:20Z,{""at"":""2021-03-05T21:33:20.487Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/do3Tw8Ho5XzgkJS3b,0,"{""task1"":""easy"",""task2"":""med"",""task3"":""hard"",""feedback"":""OEUI""}"
EBSrzyaofnXoszzob,Adrian_Testing,{},,2021-03-05T22:48:49Z,,,,2021-03-05T22:48:53Z,gameCancelled,,,2021-03-05T22:48:42Z,{""at"":""2021-03-23T21:38:54.097Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/EBSrzyaofnXoszzob,0,
eLq5GkYWfcTw2ydfp,5fc2c8276bcebe503858d619,"{""PROLIFIC_PID"":""5fc2c8276bcebe503858d619"",""STUDY_ID"":""6042c22d0f49d12201b567d5"",""SESSION_ID"":""6042d7ed032276250c666d86""}",,2021-03-06T01:17:41Z,,,ExitSurvey,2021-03-06T01:25:38Z,finished,,,2021-03-06T01:16:51Z,{""at"":""2021-03-06T01:16:52.133Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/eLq5GkYWfcTw2ydfp,0,"{""task1"":""easy"",""task2"":""med"",""task3"":""hard"",""feedback"":""""}"
MMDJdMqvPpNGYMM4R,5dd30784eb397331f4bb0fef,"{""PROLIFIC_PID"":""5dd30784eb397331f4bb0fef"",""STUDY_ID"":""6042c22d0f49d12201b567d5"",""SESSION_ID"":""6042d7ff032276249387583d""}",,2021-03-06T01:18:36Z,,,,2021-03-06T01:57:01Z,finished,,,2021-03-06T01:18:06Z,{""at"":""2021-03-06T01:18:07.004Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/MMDJdMqvPpNGYMM4R,0,
erighEhRqBderPLvx,5ff56789238d4b8774c2dd5e,"{""PROLIFIC_PID"":""5ff56789238d4b8774c2dd5e"",""STUDY_ID"":""6042c22d0f49d12201b567d5"",""SESSION_ID"":""6042d91933b9a52544415593""}",,2021-03-06T01:23:57Z,,,ExitSurvey,2021-03-06T01:32:34Z,finished,,,2021-03-06T01:21:55Z,{""at"":""2021-03-06T01:21:55.670Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/erighEhRqBderPLvx,0,"{""task1"":""hard"",""task2"":""med"",""task3"":""easy"",""feedback"":""erighEhRqBderPLvx thanks for the free money. There should be a \""trial\"" version of the game so surveyors can get a gist of what the game is about.  Reading is a bit boring for visual learners.""}"
wWfZjAmbkBjo2NA9H,5a6fa72d9cdd180001775149,"{""PROLIFIC_PID"":""5a6fa72d9cdd180001775149"",""STUDY_ID"":""6042c22d0f49d12201b567d5"",""SESSION_ID"":""6042d91dd5a3b0251b66cb71""}",,2021-03-06T01:25:15Z,,,ExitSurvey,2021-03-06T01:37:03Z,finished,,,2021-03-06T01:24:13Z,{""at"":""2021-03-07T17:59:58.100Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/wWfZjAmbkBjo2NA9H,0,"{""task1"":""hard"",""task2"":""med"",""task3"":""easy"",""feedback"":""I'm curious to know how the scoring actually worked. Were there ideal combinations? Were different pairs / trios / quads etc. differently valued? Very interesting study!""}"
hjKd8xZq9NoRhmbcB,5fe0c96ef4e233a6f5cb3b30,"{""PROLIFIC_PID"":""5fe0c96ef4e233a6f5cb3b30"",""STUDY_ID"":""6042c22d0f49d12201b567d5"",""SESSION_ID"":""6042da2d37e3ce2591f5a00f""}",,2021-03-06T01:27:17Z,,,,2021-03-06T02:20:24Z,finished,,,2021-03-06T01:26:18Z,{""at"":""2021-03-06T01:26:18.446Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/hjKd8xZq9NoRhmbcB,0,
xEKAS3dMqdH3thjHq,5f09161b582c8219c8f7b458,"{""PROLIFIC_PID"":""5f09161b582c8219c8f7b458"",""STUDY_ID"":""6042c22d0f49d12201b567d5"",""SESSION_ID"":""6042dbc0bacd9a252de9ea47""}",,2021-03-06T01:33:33Z,,,,2021-03-06T02:11:23Z,finished,,,2021-03-06T01:33:07Z,{""at"":""2021-03-06T01:33:07.342Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/xEKAS3dMqdH3thjHq,0,
4q2XapiB9xsLJY5Ce,5f90869547ff2e159dd64902,"{""PROLIFIC_PID"":""5f90869547ff2e159dd64902"",""STUDY_ID"":""6042c22d0f49d12201b567d5"",""SESSION_ID"":""6042dba9a7bffd2595f09482""}",,2021-03-06T01:34:34Z,,,ExitSurvey,2021-03-06T01:49:39Z,finished,,,2021-03-06T01:33:30Z,{""at"":""2021-03-06T01:33:30.766Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/4q2XapiB9xsLJY5Ce,0,"{""task1"":""hard"",""task2"":""med"",""task3"":""easy"",""feedback"":""""}"
hv8r4YkrbnNiDkNDF,55b6a2e5fdf99b350d57360e,"{""PROLIFIC_PID"":""55b6a2e5fdf99b350d57360e"",""STUDY_ID"":""6042c22d0f49d12201b567d5"",""SESSION_ID"":""6042dc03cbb07a2641841715""}",,2021-03-06T01:36:28Z,,,ExitSurvey,2021-03-06T01:49:27Z,finished,,,2021-03-06T01:34:43Z,{""at"":""2021-03-18T17:26:41.650Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/hv8r4YkrbnNiDkNDF,0,"{""task1"":""easy"",""task2"":""med"",""task3"":""hard"",""feedback"":""that was pretty fun and interesting. Thanks!""}"
vuXdSyaxJy53z8PJM,5e7d7840f89874402cdb9ebe,"{""PROLIFIC_PID"":""5e7d7840f89874402cdb9ebe"",""STUDY_ID"":""6042c22d0f49d12201b567d5"",""SESSION_ID"":""6042dc2f49cb5f25f56a693d""}",,2021-03-06T01:35:56Z,,,ExitSurvey,2021-03-06T01:45:58Z,finished,,,2021-03-06T01:34:58Z,{""at"":""2021-03-06T01:34:58.458Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/vuXdSyaxJy53z8PJM,0,"{""task1"":""hard"",""task2"":""med"",""task3"":""easy"",""feedback"":""The instructions could definitely be more clear.""}"
KmXhaZ7EtwrhCAd9s,572cd18388902e000e1e3fae,"{""PROLIFIC_PID"":""572cd18388902e000e1e3fae"",""STUDY_ID"":""6042c22d0f49d12201b567d5"",""SESSION_ID"":""6042dc3ed0278624749620c3""}",,2021-03-06T01:36:51Z,,,ExitSurvey,2021-03-06T01:47:11Z,finished,,,2021-03-06T01:35:18Z,{""at"":""2021-03-06T01:35:19.172Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/KmXhaZ7EtwrhCAd9s,0,"{""task1"":""hard"",""task2"":""med"",""task3"":""easy"",""feedback"":""""}"
C5rrq46sYxb7HudsF,5df1bef511999f0ce6a28a05,"{""PROLIFIC_PID"":""5df1bef511999f0ce6a28a05"",""STUDY_ID"":""6042c22d0f49d12201b567d5"",""SESSION_ID"":""6042de6378f6f326abe7d979""}",,2021-03-06T01:45:11Z,,,ExitSurvey,2021-03-06T01:55:07Z,finished,,,2021-03-06T01:44:30Z,{""at"":""2021-03-06T06:39:36.351Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/C5rrq46sYxb7HudsF,0,"{""task1"":""med"",""task2"":""hard"",""task3"":""easy"",""feedback"":""I want more rounds, as I think I just finally got my methodology down when the survey ended""}"
M8vsHacqaaNvayX7g,6001081633aac12527ef57d3,"{""PROLIFIC_PID"":""6001081633aac12527ef57d3"",""STUDY_ID"":""6042c22d0f49d12201b567d5"",""SESSION_ID"":""6042de8c9596fc242a286cac""}",,2021-03-06T01:46:40Z,,,,2021-03-06T02:39:39Z,finished,,,2021-03-06T01:45:02Z,{""at"":""2021-03-06T01:45:02.453Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/M8vsHacqaaNvayX7g,0,
C2EAJ9sBKnmr8rHPX,5fb58d11a037f00cda417905,"{""PROLIFIC_PID"":""5fb58d11a037f00cda417905"",""STUDY_ID"":""6042c22d0f49d12201b567d5"",""SESSION_ID"":""6042debd4d8485241ea44c6d""}",,2021-03-06T01:48:02Z,,,ExitSurvey,2021-03-06T01:54:31Z,finished,,,2021-03-06T01:45:51Z,{""at"":""2021-03-06T01:45:51.711Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/C2EAJ9sBKnmr8rHPX,0,"{""task1"":""easy"",""task2"":""med"",""task3"":""hard"",""feedback"":""I'm honestly a little confused""}"
xCBRYodmQaMuA9yQv,5d9a09095223b6001809f1c9,"{""PROLIFIC_PID"":""5d9a09095223b6001809f1c9"",""STUDY_ID"":""6042c22d0f49d12201b567d5"",""SESSION_ID"":""6042deb5c458b4261642ef8b""}",,2021-03-06T01:46:53Z,,,ExitSurvey,2021-03-06T01:53:31Z,finished,,,2021-03-06T01:45:54Z,{""at"":""2021-03-06T01:45:55.707Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/xCBRYodmQaMuA9yQv,0,"{""task1"":""hard"",""task2"":""med"",""task3"":""easy"",""feedback"":""""}"
tjYyFrJzDg2c3FNN2,6008e6570f44505b2cfae696,"{""PROLIFIC_PID"":""6008e6570f44505b2cfae696"",""STUDY_ID"":""6042c22d0f49d12201b567d5"",""SESSION_ID"":""6042e05138935125552c5481""}",,2021-03-06T01:53:46Z,,,ExitSurvey,2021-03-06T02:01:23Z,finished,,,2021-03-06T01:52:47Z,{""at"":""2021-03-06T01:52:48.232Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/tjYyFrJzDg2c3FNN2,0,"{""task1"":""hard"",""task2"":""med"",""task3"":""easy"",""feedback"":""This was so weird lol""}"
jyhqJnJqmTcyqQeFr,5614460c7ffc8a000d811ab2,"{""PROLIFIC_PID"":""5614460c7ffc8a000d811ab2"",""STUDY_ID"":""6042c22d0f49d12201b567d5"",""SESSION_ID"":""6042e07433b9a52634373e6b""}",,2021-03-06T01:54:23Z,,,ExitSurvey,2021-03-06T02:00:38Z,finished,,,2021-03-06T01:53:16Z,{""at"":""2021-03-08T05:09:56.276Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/jyhqJnJqmTcyqQeFr,0,"{""task1"":""easy"",""task2"":""hard"",""task3"":""med"",""feedback"":""""}"
C3PTbGebW4MrGPKjy,5fcf53e9196fbf275b2e8ada,"{""PROLIFIC_PID"":""5fcf53e9196fbf275b2e8ada"",""STUDY_ID"":""6042c22d0f49d12201b567d5"",""SESSION_ID"":""6042e1106fef6a25ae7748a2""}",,2021-03-06T01:58:49Z,,,ExitSurvey,2021-03-06T02:18:12Z,finished,,,2021-03-06T01:55:44Z,{""at"":""2021-03-06T01:55:44.919Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/C3PTbGebW4MrGPKjy,0,"{""task1"":""hard"",""task2"":""med"",""task3"":""easy"",""feedback"":""""}"
M3xpPK5y3rdQSKjgB,5f97020f7a03b7055a8ef470,"{""PROLIFIC_PID"":""5f97020f7a03b7055a8ef470"",""STUDY_ID"":""6042c22d0f49d12201b567d5"",""SESSION_ID"":""6042e12a6af72127052cd197""}",,2021-03-06T01:58:03Z,,,ExitSurvey,2021-03-06T02:07:06Z,finished,,,2021-03-06T01:57:01Z,{""at"":""2021-03-06T01:57:01.673Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/M3xpPK5y3rdQSKjgB,0,"{""task1"":""med"",""task2"":""hard"",""task3"":""easy"",""feedback"":""no""}"
2dgQsDhmpzFwFL54e,5bd4afa8654665000102e6db,"{""PROLIFIC_PID"":""5bd4afa8654665000102e6db"",""STUDY_ID"":""6042c22d0f49d12201b567d5"",""SESSION_ID"":""6042e15c82b5752648c34254""}",,2021-03-06T01:58:26Z,,,ExitSurvey,2021-03-06T02:08:04Z,finished,,,2021-03-06T01:57:37Z,{""at"":""2021-03-06T01:57:37.253Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/2dgQsDhmpzFwFL54e,0,"{""task1"":""easy"",""task2"":""med"",""task3"":""hard"",""feedback"":""This was fun!""}"
4TjRnZ8WGyQAJbA5p,5b29a05e6d03870001976bdb,"{""PROLIFIC_PID"":""5b29a05e6d03870001976bdb"",""STUDY_ID"":""6042c22d0f49d12201b567d5"",""SESSION_ID"":""6042e1983821d72585c3476c""}",,,,,ExitSurvey,2021-03-06T02:00:05Z,gameFull,,,2021-03-06T01:58:10Z,{""at"":""2021-03-06T02:00:34.005Z""},,,,"{""task1"":""easy"",""task2"":""med"",""task3"":""hard"",""feedback"":""I was unable to complete it, the task never opened.""}"
NXG9wfa5jCpjts3v4,6041b97008bdde13740233d0,"{""PROLIFIC_PID"":""6041b97008bdde13740233d0"",""STUDY_ID"":""6042c22d0f49d12201b567d5"",""SESSION_ID"":""6042e1ee3f33212721cdce1b""}",,2021-03-06T02:00:05Z,,,,2021-03-06T02:52:06Z,finished,,,2021-03-06T01:59:27Z,{""at"":""2021-03-06T01:59:27.472Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/NXG9wfa5jCpjts3v4,0,
bnZMAt3N2iYBaE3x6,5f0a9f170ad0d636d5a7d1ca,"{""PROLIFIC_PID"":""5f0a9f170ad0d636d5a7d1ca"",""STUDY_ID"":""6042c22d0f49d12201b567d5"",""SESSION_ID"":""6042f3def6c1eb26ff96b99f""}",,2021-03-06T03:17:32Z,,,ExitSurvey,2021-03-06T04:02:44Z,gameCancelled,,,2021-03-06T03:16:01Z,{""at"":""2021-03-06T03:34:24.953Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/bnZMAt3N2iYBaE3x6,0,"{""task1"":""hard"",""task2"":""med"",""task3"":""easy"",""feedback"":""""}"
N44pwETmbPaxKCbwe,600a74055f76dc1a858efe06,"{""PROLIFIC_PID"":""600a74055f76dc1a858efe06"",""STUDY_ID"":""6042c22d0f49d12201b567d5"",""SESSION_ID"":""6042f74a1e712a2885fa151d""}",,2021-03-06T03:32:26Z,,,ExitSurvey,2021-03-06T04:02:44Z,gameCancelled,,,2021-03-06T03:31:11Z,{""at"":""2021-03-06T03:31:12.088Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/N44pwETmbPaxKCbwe,0,"{""task1"":""med"",""task2"":""hard"",""task3"":""easy"",""feedback"":""No""}"
kvpXvxvWTv7tfhXjj,aoeuid,{},,2021-03-08T19:51:06Z,,,,2021-03-08T19:52:14Z,gameCancelled,,,2021-03-08T19:50:59Z,{""at"":""2021-03-08T19:50:59.667Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/kvpXvxvWTv7tfhXjj,0,
9GqhK2QyhAHDLdcPT,5f1637cf9e2ee97acd002228,"{""PROLIFIC_PID"":""5f1637cf9e2ee97acd002228"",""STUDY_ID"":""604952275e2f813d7c679ba2"",""SESSION_ID"":""604954028aaf06b40e658d95""}",,2021-03-10T23:20:41Z,,,ExitSurvey,2021-03-11T19:40:20Z,gameCancelled,,,2021-03-10T23:19:48Z,{""at"":""2021-03-10T23:19:49.029Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/9GqhK2QyhAHDLdcPT,0,"{""task1"":""hard"",""task2"":""med"",""task3"":""easy"",""feedback"":""""}"
fhLaMx46hRdHmjKr2,5eab2e048dc7980efdf1613d,"{""PROLIFIC_PID"":""5eab2e048dc7980efdf1613d"",""STUDY_ID"":""604952275e2f813d7c679ba2"",""SESSION_ID"":""6049541b159cb37d1a1af533""}",,,,,,,,,,2021-03-10T23:20:54Z,{""at"":""2021-03-10T23:20:54.635Z""},,,,
gPkpW5fjwtdogheyn,5fa628181418d321a560b8b4,"{""PROLIFIC_PID"":""5fa628181418d321a560b8b4"",""STUDY_ID"":""604952275e2f813d7c679ba2"",""SESSION_ID"":""604956d1cb63e96f7cc6d455""}",,2021-03-10T23:34:48Z,,,ExitSurvey,2021-03-11T19:40:20Z,gameCancelled,,,2021-03-10T23:32:17Z,{""at"":""2021-03-10T23:32:17.963Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/gPkpW5fjwtdogheyn,0,"{""task1"":""hard"",""task2"":""med"",""task3"":""easy"",""feedback"":""no""}"
7hSSgdXSzrWs4Ytkc,5e52af8dd120e7000bc35826,"{""PROLIFIC_PID"":""5e52af8dd120e7000bc35826"",""STUDY_ID"":""604952275e2f813d7c679ba2"",""SESSION_ID"":""60495702bb6f0dba8a7e9620""}",,2021-03-10T23:58:08Z,,,ExitSurvey,2021-03-11T19:40:20Z,gameCancelled,,,2021-03-10T23:32:38Z,{""at"":""2021-03-10T23:32:38.951Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/7hSSgdXSzrWs4Ytkc,0,"{""task1"":""med"",""task2"":""easy"",""task3"":""hard"",""feedback"":""""}"
4E2crJ7oosJ9RSHjG,5e6322085dfe910b8fd2b4b4,"{""PROLIFIC_PID"":""5e6322085dfe910b8fd2b4b4"",""STUDY_ID"":""604952275e2f813d7c679ba2"",""SESSION_ID"":""60495727235d6cb40eafd969""}",,2021-03-10T23:34:28Z,,,ExitSurvey,2021-03-11T19:40:20Z,gameCancelled,,,2021-03-10T23:33:40Z,{""at"":""2021-03-10T23:33:41.064Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/4E2crJ7oosJ9RSHjG,0,"{""task1"":""easy"",""task2"":""hard"",""task3"":""med"",""feedback"":""I'm not quite sure I understood the goals well. I tried though.""}"
JJSAeCY4nk9JGGQgm,5af611d350008e00018b3bb7,"{""PROLIFIC_PID"":""5af611d350008e00018b3bb7"",""STUDY_ID"":""604952275e2f813d7c679ba2"",""SESSION_ID"":""6049576d4f05286dd798f19f""}",,2021-03-10T23:37:18Z,,,,2021-03-11T19:40:20Z,gameCancelled,,,2021-03-10T23:34:29Z,{""at"":""2021-03-10T23:34:29.523Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/JJSAeCY4nk9JGGQgm,0,
XuWykN5ksGW5RZJ7A,5b9dcb3bd2599000011033a7,"{""PROLIFIC_PID"":""5b9dcb3bd2599000011033a7"",""STUDY_ID"":""604952275e2f813d7c679ba2"",""SESSION_ID"":""604958b6df37b68717f4ea7a""}",,2021-03-10T23:41:28Z,,,ExitSurvey,2021-03-11T19:40:20Z,gameCancelled,,,2021-03-10T23:39:48Z,{""at"":""2021-03-10T23:39:49.362Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/XuWykN5ksGW5RZJ7A,0,"{""task1"":""easy"",""task2"":""hard"",""task3"":""med"",""feedback"":""n/a""}"
YG7vNZ9HoXA36nxEk,uidhtnddui,{},,2021-03-11T19:41:04Z,,,,2021-03-11T19:47:47Z,gameCancelled,,,2021-03-11T19:40:58Z,{""at"":""2021-03-11T19:40:58.258Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/YG7vNZ9HoXA36nxEk,0,
SoTtjG9SRF2es5Cnj,5f57a1ac39d0c726ad8ef5ba,"{""PROLIFIC_PID"":""5f57a1ac39d0c726ad8ef5ba"",""STUDY_ID"":""604a933100399346af141c3d"",""SESSION_ID"":""604a94e56418e4999e0c80dd""}",,2021-03-11T22:11:53Z,,,ExitSurvey,2021-03-13T00:48:02Z,gameCancelled,,,2021-03-11T22:09:01Z,{""at"":""2021-03-11T22:09:02.388Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/SoTtjG9SRF2es5Cnj,0,"{""task1"":""hard"",""task2"":""easy"",""task3"":""med"",""feedback"":""""}"
dTF4kR3Rjdgqm5qqG,5dc8d8b90a0b38630af7a0ba,"{""PROLIFIC_PID"":""5dc8d8b90a0b38630af7a0ba"",""STUDY_ID"":""604a933100399346af141c3d"",""SESSION_ID"":""604a950d9253ba2f9c474fd9""}",,2021-03-11T22:12:51Z,,,ExitSurvey,2021-03-13T00:48:02Z,gameCancelled,,,2021-03-11T22:09:56Z,{""at"":""2021-03-11T22:09:57.286Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/dTF4kR3Rjdgqm5qqG,0,"{""task1"":""hard"",""task2"":""med"",""task3"":""easy"",""feedback"":""no""}"
yfybwfpf5yWmLCEZt,5fde4827c5f99b5a814e25ff,"{""PROLIFIC_PID"":""5fde4827c5f99b5a814e25ff"",""STUDY_ID"":""604a933100399346af141c3d"",""SESSION_ID"":""604a97a8b5b706a58f70d894""}",,2021-03-11T22:22:59Z,,,ExitSurvey,2021-03-13T00:48:02Z,gameCancelled,,,2021-03-11T22:20:53Z,{""at"":""2021-03-11T22:20:53.994Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/yfybwfpf5yWmLCEZt,0,"{""task1"":""med"",""task2"":""hard"",""task3"":""easy"",""feedback"":""""}"
djxfXFiLHt9yJJ3aK,5f43ef4041bb5f11a27aa07e,"{""PROLIFIC_PID"":""5f43ef4041bb5f11a27aa07e"",""STUDY_ID"":""604a933100399346af141c3d"",""SESSION_ID"":""604a9a8144d6ed5e397db896""}",,2021-03-11T22:34:40Z,,,ExitSurvey,2021-03-13T00:48:02Z,gameCancelled,,,2021-03-11T22:32:56Z,{""at"":""2021-03-11T22:32:56.900Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/djxfXFiLHt9yJJ3aK,0,"{""task1"":""med"",""task2"":""hard"",""task3"":""easy"",""feedback"":""nope""}"
tmadnAqgJeGKyHpo2,5c3f336bef1d0d0001b2c422,"{""PROLIFIC_PID"":""5c3f336bef1d0d0001b2c422"",""STUDY_ID"":""604a933100399346af141c3d"",""SESSION_ID"":""604a9ab3384c81366a7657ae""}",,2021-03-11T22:34:44Z,,,ExitSurvey,2021-03-13T00:48:02Z,gameCancelled,,,2021-03-11T22:33:43Z,{""at"":""2021-03-11T22:33:43.840Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/tmadnAqgJeGKyHpo2,0,"{""task1"":""hard"",""task2"":""med"",""task3"":""easy"",""feedback"":""""}"
sy95AqthQdo4ckDab,5b7aefd06c1ccb000178b710,"{""PROLIFIC_PID"":""5b7aefd06c1ccb000178b710"",""STUDY_ID"":""604a933100399346af141c3d"",""SESSION_ID"":""604a9aa0987b03dadba3417a""}",,2021-03-11T22:35:06Z,,,,2021-03-13T00:48:02Z,gameCancelled,,,2021-03-11T22:33:52Z,{""at"":""2021-03-11T22:33:52.639Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/sy95AqthQdo4ckDab,0,
ZpLmzGkyvejj4tch5,5dd0d2f02b033b190687eaee,"{""PROLIFIC_PID"":""5dd0d2f02b033b190687eaee"",""STUDY_ID"":""604a933100399346af141c3d"",""SESSION_ID"":""604a9abb81f346b1c153f8ba""}",,2021-03-11T22:35:21Z,,,ExitSurvey,2021-03-13T00:48:02Z,gameCancelled,,,2021-03-11T22:34:19Z,{""at"":""2021-03-11T22:34:20.119Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/ZpLmzGkyvejj4tch5,0,"{""task1"":""hard"",""task2"":""med"",""task3"":""easy"",""feedback"":""""}"
xdnpFPxMBmngnEAYM,5c6babadec1fb80001c18bed,"{""PROLIFIC_PID"":""5c6babadec1fb80001c18bed"",""STUDY_ID"":""604a933100399346af141c3d"",""SESSION_ID"":""604a9ae22dea59709b36cfa3""}",,2021-03-11T22:35:20Z,,,ExitSurvey,2021-03-13T00:48:02Z,gameCancelled,,,2021-03-11T22:34:28Z,{""at"":""2021-03-11T22:34:28.849Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/xdnpFPxMBmngnEAYM,0,"{""task1"":""hard"",""task2"":""med"",""task3"":""easy"",""feedback"":""it was fun""}"
DxBjcpbEWuFBmo4YA,56d5ce3cebdf10000c66fdbc,"{""PROLIFIC_PID"":""56d5ce3cebdf10000c66fdbc"",""STUDY_ID"":""604a933100399346af141c3d"",""SESSION_ID"":""604a9ade6d9a34a6980820ff""}",,,,,,,,,,2021-03-11T22:34:51Z,{""at"":""2021-03-11T22:34:51.511Z""},,,,
eZmhbF5DPkFd4e8f5,5e9389d87d6dc1078fe0ebee,"{""PROLIFIC_PID"":""5e9389d87d6dc1078fe0ebee"",""STUDY_ID"":""604a933100399346af141c3d"",""SESSION_ID"":""604a9aac480367c978dfa5dc""}",,2021-03-11T22:37:17Z,,,ExitSurvey,2021-03-13T00:48:02Z,gameCancelled,,,2021-03-11T22:35:41Z,{""at"":""2021-03-11T22:35:41.483Z""},"{""goal"":""true"",""selectorColor"":""true"",""bonus"":""true""}",/avatars/jdenticon/eZmhbF5DPkFd4e8f5,0,"{""task1"":""easy"",""task2"":""hard"",""task3"":""med"",""feedback"":""""}"
